RegionID,SizeRank,RegionName,RegionType,StateName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31
9,0,California,State,CA,160283.0,160056.0,159909.0,159622.0,159428.0,159276.0,159182.0,159167.0,159193.0,159343.0,159520.0,159774.0,159791.0,159871.0,160035.0,160497.0,161052.0,161635.0,162350.0,163112.0,163966.0,164735.0,165626.0,166640.0,168052.0,169615.0,171111.0,172381.0,173529.0,174720.0,175796.0,176973.0,178259.0,179623.0,180886.0,181959.0,183226.0,184566.0,185969.0,187222.0,188523.0,190061.0,191703.0,193158.0,194464.0,195994.0,197848.0,199894.0,201881.0,203782.0,205738.0,207851.0,210160.0,212566.0,215041.0,217679.0,220398.0,223034.0,225659.0,228313.0,230858.0,233492.0,236238.0,239142.0,241743.0,244025.0,246040.0,248026.0,250057.0,252185.0,254276.0,256372.0,258502.0,260818.0,263205.0,265791.0,268561.0,271808.0,275489.0,279383.0,283203.0,287057.0,291150.0,295372.0,299419.0,303122.0,306839.0,310563.0,314411.0,317716.0,321378.0,325424.0,330158.0,334874.0,339949.0,345019.0,350870.0,357098.0,363708.0,370484.0,378082.0,386710.0,395163.0,403011.0,410459.0,417903.0,424897.0,432022.0,438597.0,445726.0,452684.0,460043.0,466495.0,472453.0,478558.0,484906.0,491487.0,497708.0,502768.0,507256.0,511002.0,514138.0,517109.0,519296.0,521756.0,523034.0,523441.0,523041.0,521532.0,519811.0,518312.0,516885.0,515432.0,513498.0,511322.0,509098.0,505725.0,502081.0,497639.0,492977.0,487441.0,480979.0,474476.0,467213.0,459944.0,450841.0,440527.0,429331.0,418311.0,408178.0,398034.0,388526.0,379864.0,372101.0,363457.0,354927.0,347037.0,342160.0,337874.0,333912.0,330338.0,327773.0,326504.0,325632.0,325061.0,325071.0,326554.0,328523.0,329982.0,329787.0,330555.0,331718.0,333419.0,332956.0,331680.0,330037.0,328740.0,327030.0,324691.0,322677.0,320973.0,319525.0,317335.0,315108.0,312043.0,310243.0,308816.0,307418.0,305751.0,303926.0,303203.0,302037.0,301308.0,300755.0,300930.0,301608.0,303127.0,305025.0,307319.0,310204.0,313548.0,317675.0,321480.0,326504.0,331472.0,337358.0,343871.0,351155.0,358614.0,366138.0,373517.0,380709.0,387062.0,392585.0,397645.0,402044.0,406508.0,410175.0,412326.0,413373.0,413978.0,414805.0,416106.0,416789.0,418036.0,419374.0,421813.0,423616.0,425515.0,427669.0,430909.0,433611.0,436441.0,438623.0,440765.0,443314.0,446238.0,449411.0,451899.0,455366.0,458429.0,461088.0,462746.0,465383.0,467912.0,470594.0,472886.0,475814.0,478507.0,481455.0,483950.0,486111.0,488507.0,491105.0,494224.0,497054.0,500300.0,503727.0,506699.0,509371.0,512338.0,515603.0,519576.0,523648.0,527900.0,532097.0,535749.0,538776.0,541774.0,544818.0,547369.0,548592.0,548860.0,549066.0,549254.0,548609.0,547632.0,546057.0,545075.0,545720.0,548310.0,551508.0,553223.0,553639.0,553952.0,554895.0,555948.0,557904.0,560557.0,563947.0,567488.0,570569.0,572537.0,574440.0,578358.0,584544.0,591809.0,599159.0
54,1,Texas,State,TX,99737.0,99762.0,99791.0,99920.0,100060.0,100179.0,100269.0,100393.0,100550.0,100734.0,100954.0,101199.0,101223.0,101225.0,101215.0,101350.0,101445.0,101577.0,101712.0,101883.0,102065.0,102313.0,102546.0,102788.0,103271.0,103732.0,104188.0,104315.0,104530.0,104747.0,105063.0,105306.0,105534.0,105608.0,105646.0,105651.0,105876.0,106372.0,107052.0,107808.0,108506.0,109198.0,109858.0,110421.0,110884.0,111427.0,112024.0,112624.0,113014.0,113300.0,113475.0,113668.0,113710.0,113750.0,113752.0,113945.0,114197.0,114450.0,114750.0,115080.0,115312.0,115305.0,115140.0,115042.0,115131.0,115237.0,115365.0,115412.0,115520.0,115649.0,115741.0,115832.0,115939.0,116180.0,116526.0,116955.0,117388.0,117890.0,118382.0,118884.0,119311.0,119702.0,120108.0,120501.0,120784.0,120874.0,120865.0,120904.0,121035.0,121276.0,121503.0,121792.0,122036.0,122355.0,122639.0,122967.0,123557.0,124612.0,125993.0,127155.0,128022.0,128526.0,129133.0,129690.0,130369.0,130994.0,131589.0,132179.0,132814.0,133229.0,133486.0,133668.0,133932.0,134333.0,134669.0,135017.0,135308.0,135494.0,135804.0,136044.0,136416.0,136833.0,137294.0,137741.0,138267.0,138811.0,139366.0,139844.0,140360.0,141036.0,141614.0,142200.0,142607.0,142904.0,143113.0,143440.0,143812.0,144235.0,144537.0,145011.0,145468.0,145868.0,146142.0,146378.0,146176.0,145767.0,145201.0,144846.0,144449.0,144068.0,143775.0,143368.0,142859.0,142303.0,141707.0,141139.0,140832.0,140819.0,140887.0,140768.0,140608.0,140465.0,140432.0,140345.0,140290.0,140216.0,140432.0,140604.0,140697.0,140672.0,140685.0,140780.0,140806.0,140684.0,140207.0,139666.0,139123.0,138687.0,138164.0,137729.0,137311.0,136777.0,136195.0,135612.0,135140.0,134708.0,134520.0,134494.0,134591.0,134614.0,134486.0,134314.0,134286.0,134527.0,134880.0,135182.0,135506.0,135864.0,136301.0,136694.0,136992.0,137279.0,137740.0,138341.0,139046.0,139701.0,140471.0,141333.0,142215.0,143106.0,144018.0,144974.0,146029.0,147140.0,148243.0,149217.0,150100.0,151011.0,151820.0,152602.0,153417.0,154357.0,155251.0,156221.0,157187.0,158185.0,159176.0,160205.0,161248.0,162283.0,163391.0,164520.0,165573.0,166609.0,167627.0,168612.0,169517.0,170480.0,171358.0,172279.0,173241.0,174176.0,175081.0,175957.0,177009.0,178003.0,179082.0,180023.0,181028.0,181937.0,183073.0,184274.0,185357.0,186432.0,187374.0,188378.0,189226.0,190100.0,190882.0,191686.0,192550.0,193539.0,194525.0,195421.0,196230.0,197084.0,198105.0,199257.0,200393.0,201484.0,202450.0,203422.0,204173.0,204992.0,205687.0,206600.0,207572.0,208540.0,209214.0,209752.0,210404.0,211147.0,211920.0,212562.0,213152.0,213378.0,213605.0,213802.0,214248.0,214724.0,215449.0,216301.0,217197.0,218140.0,219241.0,220550.0,222123.0,224065.0
43,2,New York,State,NY,142323.0,142000.0,141811.0,141524.0,141418.0,141351.0,141269.0,141185.0,141148.0,141167.0,141225.0,141332.0,141307.0,141593.0,141903.0,142281.0,142416.0,142587.0,142898.0,143207.0,143507.0,143732.0,144172.0,144643.0,145524.0,146034.0,146516.0,146619.0,146885.0,147156.0,147293.0,147716.0,148232.0,149029.0,149509.0,150011.0,150274.0,150814.0,151391.0,152280.0,153244.0,154276.0,155625.0,156720.0,157803.0,158583.0,159440.0,160217.0,160981.0,162061.0,163308.0,164704.0,165941.0,167150.0,168105.0,168973.0,169814.0,170803.0,172025.0,173307.0,174610.0,175684.0,176759.0,177814.0,178962.0,180114.0,181312.0,182565.0,183805.0,185151.0,186539.0,187998.0,189496.0,190931.0,192188.0,193473.0,194796.0,196262.0,197763.0,199357.0,200944.0,202490.0,204074.0,205792.0,207503.0,209318.0,211479.0,213516.0,215466.0,217194.0,218955.0,220915.0,222958.0,225057.0,226858.0,228543.0,230365.0,232193.0,233862.0,235599.0,237535.0,239749.0,242033.0,244173.0,246395.0,248522.0,250946.0,253217.0,255529.0,257850.0,260123.0,262562.0,264953.0,267259.0,269618.0,272031.0,274603.0,277155.0,279473.0,281849.0,283913.0,285840.0,287450.0,288889.0,290156.0,291492.0,292583.0,293477.0,293921.0,294197.0,294326.0,294501.0,294613.0,294768.0,295054.0,295175.0,295442.0,295427.0,295545.0,295592.0,295602.0,295861.0,296128.0,296109.0,296022.0,295589.0,295139.0,294426.0,293411.0,292315.0,290994.0,289772.0,288457.0,286823.0,285072.0,283444.0,281867.0,280413.0,278970.0,277659.0,276461.0,275213.0,274104.0,273096.0,272472.0,272196.0,272120.0,272081.0,271907.0,271860.0,271706.0,271888.0,271970.0,272362.0,272498.0,272272.0,271649.0,270712.0,269835.0,268880.0,268254.0,267650.0,267202.0,266318.0,265391.0,264171.0,263239.0,262562.0,262106.0,261771.0,261264.0,260858.0,260379.0,259785.0,259251.0,258879.0,258826.0,258906.0,259019.0,259203.0,259403.0,259541.0,259822.0,260191.0,260595.0,261203.0,261721.0,262492.0,263196.0,264033.0,264860.0,265580.0,266300.0,267154.0,268025.0,268794.0,269559.0,270297.0,271165.0,271795.0,272318.0,272701.0,272981.0,273336.0,273713.0,274178.0,274633.0,275241.0,275828.0,276299.0,276607.0,277024.0,277546.0,278229.0,279014.0,279779.0,280543.0,281133.0,281714.0,282123.0,282568.0,283328.0,284300.0,285312.0,286173.0,286855.0,287568.0,288394.0,289272.0,290288.0,291371.0,292715.0,293993.0,294982.0,295855.0,296917.0,298359.0,300068.0,301664.0,303114.0,304468.0,305885.0,307326.0,308593.0,309987.0,311473.0,313054.0,314552.0,315996.0,317468.0,319011.0,320565.0,322099.0,323359.0,324428.0,325345.0,326299.0,327226.0,328362.0,329388.0,330612.0,331596.0,332319.0,332728.0,332823.0,332814.0,332891.0,333305.0,334030.0,334890.0,335720.0,336834.0,337956.0,339409.0,341277.0,343647.0,346550.0,349939.0
14,3,Florida,State,FL,100274.0,100370.0,100481.0,100691.0,100891.0,101120.0,101340.0,101538.0,101667.0,101802.0,101954.0,102143.0,102153.0,102218.0,102299.0,102604.0,102885.0,103133.0,103373.0,103626.0,103920.0,104183.0,104488.0,104795.0,105486.0,106064.0,106573.0,106668.0,106836.0,106946.0,107110.0,107358.0,107801.0,108330.0,108717.0,109017.0,109096.0,109298.0,109539.0,109983.0,110428.0,111055.0,111709.0,112297.0,112691.0,113035.0,113510.0,114031.0,114595.0,115162.0,115811.0,116514.0,117184.0,117803.0,118391.0,118990.0,119660.0,120370.0,121144.0,121948.0,122781.0,123652.0,124540.0,125447.0,126389.0,127345.0,128388.0,129466.0,130614.0,131776.0,132914.0,134021.0,135101.0,136138.0,137155.0,138190.0,139267.0,140387.0,141510.0,142697.0,143856.0,145079.0,146326.0,147760.0,149247.0,150817.0,152362.0,153920.0,155413.0,156814.0,158160.0,159502.0,161013.0,162691.0,164510.0,166266.0,168080.0,169917.0,171830.0,173706.0,175802.0,178149.0,180757.0,183604.0,186552.0,189558.0,192565.0,195803.0,199234.0,202896.0,206743.0,210877.0,215319.0,220130.0,225360.0,230681.0,235971.0,240946.0,245706.0,250229.0,254482.0,258280.0,262100.0,265885.0,269242.0,271768.0,273275.0,274160.0,274307.0,274110.0,273727.0,272865.0,271870.0,270612.0,269046.0,266917.0,264417.0,261486.0,258299.0,255019.0,251837.0,248634.0,245143.0,241568.0,237530.0,233407.0,228894.0,224598.0,220068.0,215905.0,211649.0,207358.0,203072.0,198694.0,194226.0,189945.0,185951.0,182340.0,178873.0,175372.0,172236.0,169335.0,167062.0,165011.0,163161.0,161651.0,160718.0,159869.0,159182.0,158426.0,157917.0,157439.0,156900.0,156097.0,155007.0,153720.0,152362.0,150878.0,149277.0,147777.0,146244.0,144822.0,143324.0,141983.0,140708.0,139707.0,138792.0,138171.0,137696.0,137453.0,137308.0,137197.0,137196.0,137245.0,137552.0,138028.0,138609.0,139288.0,140076.0,140974.0,141924.0,142959.0,144039.0,145289.0,146753.0,148406.0,150107.0,151841.0,153732.0,155620.0,157651.0,159738.0,161864.0,163753.0,165589.0,167266.0,168825.0,170144.0,171417.0,172495.0,173504.0,174361.0,175233.0,175869.0,176597.0,177584.0,178664.0,179753.0,180763.0,181903.0,183037.0,184170.0,185346.0,186601.0,187783.0,189130.0,190532.0,191930.0,193189.0,194562.0,196042.0,197603.0,198941.0,200282.0,201525.0,202932.0,204400.0,205793.0,207031.0,208174.0,209495.0,210770.0,212098.0,213291.0,214556.0,215943.0,217336.0,218706.0,219947.0,221318.0,222665.0,224019.0,225247.0,226486.0,227420.0,228499.0,229789.0,231243.0,232758.0,234078.0,235363.0,236442.0,237476.0,238413.0,239432.0,240504.0,241496.0,242113.0,242484.0,242851.0,243355.0,244141.0,245100.0,245712.0,246112.0,246498.0,247131.0,247770.0,248670.0,249858.0,251186.0,252490.0,253749.0,254983.0,256235.0,257962.0,260023.0,262291.0
21,4,Illinois,State,IL,142962.0,142704.0,142378.0,141996.0,141471.0,141160.0,140725.0,141201.0,141925.0,143421.0,144644.0,145574.0,145890.0,145889.0,146026.0,145904.0,146054.0,145853.0,145596.0,143530.0,140956.0,137141.0,134130.0,131911.0,131049.0,130888.0,130796.0,130765.0,130716.0,130663.0,130972.0,132183.0,133917.0,136196.0,138143.0,139636.0,140325.0,140714.0,141114.0,141639.0,142085.0,142852.0,143677.0,144484.0,145027.0,145690.0,146494.0,147356.0,148390.0,149425.0,150466.0,151396.0,152303.0,153174.0,153989.0,154925.0,155933.0,156969.0,158033.0,159143.0,160211.0,161146.0,162099.0,163111.0,164261.0,165356.0,166364.0,167320.0,168353.0,169459.0,170578.0,171563.0,172482.0,173440.0,174568.0,175539.0,176562.0,177526.0,178724.0,179871.0,180967.0,182013.0,182947.0,184055.0,185133.0,186352.0,187407.0,188580.0,189556.0,190490.0,191367.0,192469.0,193744.0,194993.0,196183.0,197231.0,198470.0,199650.0,200870.0,202160.0,203555.0,205145.0,206609.0,207993.0,209137.0,210373.0,211773.0,213315.0,214669.0,216032.0,217375.0,218845.0,220305.0,221820.0,223355.0,224842.0,226520.0,228151.0,229647.0,231007.0,232261.0,233567.0,234652.0,235718.0,236596.0,237366.0,237925.0,238541.0,238960.0,239317.0,239518.0,239852.0,240333.0,240935.0,240784.0,240659.0,239828.0,239618.0,238799.0,238467.0,237638.0,237141.0,236463.0,235644.0,234796.0,232528.0,231804.0,229332.0,228658.0,225891.0,224673.0,221937.0,220356.0,217712.0,215562.0,212481.0,209351.0,207001.0,204403.0,202611.0,200137.0,198322.0,196859.0,195680.0,194082.0,192809.0,191646.0,191482.0,190900.0,190629.0,189235.0,189105.0,187941.0,187965.0,185749.0,184589.0,182753.0,181755.0,179806.0,178140.0,176478.0,175197.0,174014.0,172112.0,170796.0,168910.0,168452.0,167324.0,166747.0,164941.0,164019.0,162534.0,161745.0,160164.0,159788.0,159294.0,159286.0,158838.0,158206.0,157628.0,157101.0,157442.0,157991.0,158577.0,159261.0,160173.0,160804.0,161733.0,162356.0,163590.0,164738.0,166369.0,167804.0,169407.0,170234.0,171299.0,171923.0,172855.0,173259.0,173432.0,173864.0,174603.0,175374.0,175810.0,176354.0,176662.0,177247.0,177650.0,178029.0,178148.0,178663.0,179474.0,180263.0,180496.0,180774.0,181021.0,181363.0,181610.0,181909.0,182380.0,182985.0,184044.0,184946.0,185704.0,186220.0,186881.0,187670.0,188421.0,189062.0,189772.0,190642.0,191584.0,192597.0,193377.0,194303.0,195153.0,195967.0,196602.0,197152.0,197850.0,198621.0,199460.0,200242.0,201097.0,201968.0,202645.0,203038.0,203443.0,204034.0,204792.0,205320.0,205738.0,206126.0,206476.0,206788.0,206978.0,207049.0,207331.0,207676.0,208239.0,208819.0,209353.0,209713.0,209851.0,209620.0,209366.0,209071.0,209107.0,209335.0,209605.0,210053.0,210484.0,210959.0,211552.0,212542.0,213879.0,215671.0,217672.0
47,5,Pennsylvania,State,PA,97639.0,97571.0,97503.0,97392.0,97292.0,97245.0,97210.0,97249.0,97277.0,97360.0,97462.0,97597.0,97698.0,97804.0,97966.0,98186.0,98455.0,98704.0,98978.0,99114.0,99278.0,99379.0,99575.0,99794.0,100103.0,100392.0,100617.0,100754.0,100869.0,100959.0,101053.0,101295.0,101584.0,101927.0,102105.0,102204.0,102269.0,102408.0,102598.0,102842.0,103070.0,103341.0,103621.0,103877.0,104146.0,104395.0,104725.0,105119.0,105563.0,106082.0,106586.0,107079.0,107565.0,108021.0,108470.0,108852.0,109253.0,109681.0,110185.0,110720.0,111249.0,111723.0,112225.0,112741.0,113204.0,113650.0,114101.0,114602.0,115097.0,115586.0,116150.0,116699.0,117287.0,117868.0,118504.0,119160.0,119807.0,120441.0,121100.0,121888.0,122694.0,123551.0,124296.0,125103.0,125926.0,126774.0,127604.0,128434.0,129351.0,130331.0,131277.0,132164.0,133070.0,134046.0,134973.0,135862.0,136701.0,137831.0,138949.0,140106.0,141259.0,142452.0,143792.0,145045.0,146387.0,147607.0,148999.0,150404.0,151927.0,153113.0,154333.0,155593.0,156966.0,158395.0,159834.0,161444.0,162991.0,164494.0,165886.0,167238.0,168437.0,169532.0,170533.0,171540.0,172549.0,173578.0,174415.0,175101.0,175625.0,176115.0,176492.0,176838.0,177256.0,177731.0,178247.0,178587.0,178891.0,179039.0,179345.0,179601.0,179804.0,179931.0,180081.0,180205.0,180149.0,179987.0,179628.0,179293.0,178821.0,178332.0,177622.0,176900.0,176250.0,175681.0,175035.0,174274.0,173476.0,172876.0,172392.0,171958.0,171500.0,171113.0,170867.0,170637.0,170495.0,170454.0,170615.0,170840.0,171153.0,171354.0,171546.0,171678.0,171733.0,171673.0,171391.0,170950.0,170255.0,169428.0,168491.0,167624.0,166807.0,166045.0,165297.0,164454.0,163631.0,162802.0,162168.0,161741.0,161520.0,161324.0,161076.0,160774.0,160435.0,160101.0,159808.0,159639.0,159570.0,159489.0,159372.0,159284.0,159221.0,159243.0,159299.0,159441.0,159635.0,159841.0,160057.0,160355.0,160685.0,161102.0,161533.0,161901.0,162244.0,162495.0,162804.0,163023.0,163267.0,163500.0,163699.0,163755.0,163776.0,163923.0,164164.0,164357.0,164467.0,164584.0,164735.0,164959.0,165135.0,165276.0,165569.0,166005.0,166551.0,166821.0,166988.0,167175.0,167513.0,167903.0,168251.0,168503.0,168913.0,169470.0,169835.0,170055.0,170133.0,170580.0,171067.0,171643.0,172083.0,172551.0,173088.0,173805.0,174305.0,174753.0,175176.0,175898.0,176679.0,177430.0,178156.0,178883.0,179679.0,180516.0,181263.0,182000.0,182848.0,183749.0,184994.0,186084.0,187194.0,187872.0,188485.0,188979.0,189539.0,190032.0,190645.0,191259.0,192009.0,192753.0,193296.0,193816.0,194596.0,195528.0,196376.0,196948.0,197398.0,197845.0,198286.0,198817.0,199419.0,200101.0,200896.0,201869.0,202758.0,203877.0,205238.0,207022.0,209020.0,211224.0
44,6,Ohio,State,OH,92741.0,92853.0,92999.0,93305.0,93624.0,93917.0,94177.0,94467.0,94768.0,95072.0,95373.0,95685.0,95986.0,96287.0,96572.0,96864.0,97163.0,97496.0,97851.0,98158.0,98451.0,98721.0,99010.0,99313.0,99678.0,100082.0,100470.0,100796.0,101112.0,101450.0,101837.0,102231.0,102634.0,103078.0,103500.0,103850.0,104103.0,104376.0,104709.0,105055.0,105337.0,105596.0,105870.0,106196.0,106538.0,106890.0,107258.0,107715.0,108251.0,108783.0,109223.0,109682.0,110222.0,110806.0,111301.0,111746.0,112183.0,112609.0,113046.0,113465.0,113877.0,114248.0,114649.0,115041.0,115402.0,115707.0,116045.0,116404.0,116760.0,117101.0,117411.0,117701.0,117970.0,118242.0,118543.0,118838.0,119143.0,119439.0,119750.0,120033.0,120321.0,120627.0,120990.0,121366.0,121739.0,122102.0,122436.0,122795.0,123147.0,123545.0,123948.0,124418.0,124881.0,125334.0,125695.0,126051.0,126369.0,126734.0,127109.0,127473.0,127841.0,128178.0,128535.0,128820.0,129117.0,129401.0,129732.0,130061.0,130453.0,130838.0,131223.0,131564.0,131856.0,132156.0,132422.0,132729.0,133007.0,133304.0,133623.0,133926.0,134159.0,134301.0,134424.0,134547.0,134668.0,134746.0,134819.0,134842.0,134786.0,134717.0,134628.0,134532.0,134442.0,134399.0,134233.0,134002.0,133702.0,133441.0,133115.0,132797.0,132570.0,132321.0,131928.0,131530.0,131155.0,130766.0,130420.0,129993.0,129593.0,129128.0,128756.0,128339.0,127842.0,127204.0,126682.0,126053.0,125341.0,124486.0,123720.0,123144.0,122675.0,122231.0,121764.0,121326.0,120980.0,120799.0,120618.0,120523.0,120427.0,120510.0,120445.0,120376.0,120196.0,119987.0,119552.0,119044.0,118468.0,117891.0,117256.0,116580.0,116020.0,115440.0,114947.0,114298.0,113678.0,113099.0,112740.0,112456.0,112182.0,111859.0,111581.0,111360.0,111078.0,110773.0,110572.0,110473.0,110342.0,110148.0,109994.0,109950.0,110000.0,110055.0,110090.0,110155.0,110352.0,110638.0,110882.0,111152.0,111496.0,111948.0,112354.0,112748.0,113043.0,113441.0,113788.0,114081.0,114103.0,114062.0,114017.0,114085.0,114217.0,114423.0,114670.0,114818.0,115026.0,115172.0,115477.0,115861.0,116419.0,117016.0,117554.0,118005.0,118470.0,118908.0,119346.0,119763.0,120165.0,120555.0,120921.0,121252.0,121663.0,122063.0,122580.0,123054.0,123488.0,123905.0,124368.0,124910.0,125480.0,126067.0,126707.0,127412.0,128159.0,128863.0,129506.0,130163.0,130817.0,131501.0,132110.0,132865.0,133661.0,134547.0,135315.0,136030.0,136514.0,137153.0,137873.0,138868.0,139802.0,140645.0,141440.0,142044.0,142581.0,143080.0,143787.0,144523.0,145347.0,146100.0,146862.0,147425.0,148072.0,148762.0,149537.0,150127.0,150756.0,151290.0,151823.0,152374.0,153077.0,153821.0,154597.0,155468.0,156385.0,157390.0,158455.0,159823.0,161286.0,162933.0
