,RegionName,House Price 01-2019,AVERAGE_INSPECTION_SCORE,CES 3.0 Score,County Name,Percent of resident workers who commute by transit,Violent,Mean Scale Score
44,90048.0,1758537.0,91.11111110999995,23.910000000000007,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
45,90049.0,2520773.0,91.11111110999994,9.760909090909092,Los Angeles County,0.06541852500000009,583.4000000000008,2505.33515669985
46,90056.0,1300765.0,91.11111111,25.814999999999998,Los Angeles County,0.065418525,583.3999999999999,2505.33515669985
47,90057.0,573023.0,91.11111110999994,44.76454545454545,Los Angeles County,0.06541852500000009,583.4000000000008,2505.33515669985
48,90058.0,404685.0,91.11111111,65.62,Los Angeles County,0.065418525,583.3999999999999,2505.33515669985
49,90059.0,395109.0,91.11111110999994,62.074444444444424,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
50,90061.0,419042.0,91.11111110999994,57.85000000000001,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
51,90062.0,602765.0,91.11111110999995,54.01199999999999,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
52,90063.0,494109.0,91.11111110999992,51.53625000000001,Los Angeles County,0.0654185250000001,583.400000000001,2505.3351566998463
53,90064.0,1565409.0,91.11111110999995,17.895714285714284,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
54,90065.0,842366.0,91.11111110999992,43.18461538461539,Los Angeles County,0.0654185250000001,583.4000000000009,2505.33515669985
55,90066.0,1500791.0,91.11111110999992,23.04466666666667,Los Angeles County,0.0654185250000001,583.400000000001,2505.335156699848
56,90067.0,1175119.0,91.11111111000001,22.479999999999997,Los Angeles County,0.065418525,583.4,2505.3351566998494
57,90068.0,1328968.0,91.11111110999995,19.85714285714285,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
58,90069.0,1033373.0,91.11111110999995,18.326000000000004,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
59,90077.0,2540317.0,91.11111110999997,10.279999999999998,Los Angeles County,0.06541852500000003,583.3999999999999,2505.3351566998504
60,90094.0,1118561.0,91.11111111000001,20.099999999999998,Los Angeles County,0.065418525,583.4,2505.3351566998494
61,90201.0,449154.0,91.11111110999992,57.69636363636366,Los Angeles County,0.0654185250000001,583.3999999999992,2505.33515669984
62,90210.0,4593669.0,91.11111110999994,12.73833333333333,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
63,90211.0,2080427.0,91.11111111000001,18.59,Los Angeles County,0.065418525,583.4,2505.3351566998494
64,90212.0,2414057.0,91.11111111,20.564999999999998,Los Angeles County,0.065418525,583.3999999999999,2505.33515669985
65,90220.0,415982.0,91.11111110999994,59.01333333333334,Los Angeles County,0.06541852500000009,583.4000000000009,2505.33515669985
66,90221.0,416836.0,91.11111110999994,57.368181818181824,Los Angeles County,0.06541852500000009,583.4000000000008,2505.33515669985
67,90222.0,398063.0,91.11111110999994,59.415000000000006,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
68,90230.0,1006768.0,91.11111110999994,30.311666666666653,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
69,90232.0,1422596.0,91.11111110999995,26.329999999999995,Los Angeles County,0.06541852500000005,583.3999999999997,2505.3351566998504
70,90240.0,613186.0,91.11111110999995,32.60749999999999,Los Angeles County,0.06541852500000005,583.3999999999997,2505.3351566998504
71,90241.0,594896.0,91.11111110999994,35.245,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
72,90242.0,536476.0,91.11111110999994,38.98777777777777,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
73,90245.0,1349619.0,91.11111110999995,16.652499999999996,Los Angeles County,0.06541852500000005,583.3999999999997,2505.3351566998504
74,90247.0,529531.0,91.11111110999994,52.18100000000002,Los Angeles County,0.06541852500000009,583.4000000000008,2505.3351566998504
75,90248.0,581299.0,91.11111110999995,58.928,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
76,90249.0,573454.0,91.11111110999995,49.446000000000005,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
77,90250.0,654810.0,91.11111110999992,46.542,Los Angeles County,0.0654185250000001,583.3999999999996,2505.33515669984
78,90254.0,1675936.0,91.11111110999995,5.476000000000001,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
79,90255.0,439131.0,91.11111110999992,51.643636363636354,Los Angeles County,0.0654185250000001,583.3999999999992,2505.33515669984
80,90260.0,592509.0,91.11111110999994,40.24999999999999,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
81,90262.0,433027.0,91.11111110999994,50.31000000000003,Los Angeles County,0.06541852500000009,583.4000000000008,2505.33515669985
82,90265.0,3073980.0,91.11111110999995,10.428000000000003,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
83,90266.0,2298851.0,91.11111110999994,5.906249999999998,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
84,90270.0,427977.0,91.11111110999995,52.17428571428572,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
85,90272.0,3030686.0,91.11111110999994,8.635,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
86,90274.0,1736360.0,91.11111110999995,5.592857142857145,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
87,90275.0,1299282.0,91.11111110999994,6.3100000000000005,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
88,90277.0,1263986.0,91.11111110999995,13.308571428571431,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
89,90278.0,1018160.0,91.11111110999995,13.685714285714282,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
90,90280.0,448730.0,91.11111110999992,50.49666666666665,Los Angeles County,0.0654185250000001,583.3999999999994,2505.3351566998394
91,90290.0,1229059.0,91.11111111000001,8.15,Los Angeles County,0.065418525,583.4,2505.3351566998494
92,90291.0,2066099.0,91.11111110999994,21.83888888888889,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
93,90292.0,1161824.0,91.11111110999995,23.107500000000005,Los Angeles County,0.06541852500000005,583.3999999999997,2505.3351566998504
94,90293.0,874985.0,91.11111110999997,17.946666666666665,Los Angeles County,0.06541852500000003,583.3999999999999,2505.3351566998504
95,90301.0,493702.0,91.11111110999994,47.5,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
96,90302.0,555372.0,91.11111110999994,39.126666666666665,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
97,90303.0,565205.0,91.11111110999995,42.98285714285715,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
98,90304.0,529801.0,91.11111110999994,53.79500000000001,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
99,90305.0,606492.0,91.11111110999995,32.394,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
100,90401.0,1222366.0,91.11111111000001,33.74,Los Angeles County,0.065418525,583.4,2505.3351566998494
101,90402.0,3777666.0,91.11111111,9.080000000000002,Los Angeles County,0.065418525,583.3999999999999,2505.33515669985
102,90403.0,1376717.0,91.11111110999995,13.769999999999992,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
103,90404.0,1113202.0,91.11111110999994,33.00833333333334,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
104,90405.0,1701409.0,91.11111110999995,21.192,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
105,90501.0,683957.0,91.11111110999995,38.400000000000006,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
106,90502.0,516350.0,91.11111110999997,35.55333333333333,Los Angeles County,0.06541852500000003,583.3999999999999,2505.3351566998504
107,90503.0,886268.0,91.11111110999994,17.994999999999997,Los Angeles County,0.06541852500000009,583.4000000000008,2505.3351566998504
108,90504.0,726700.0,91.11111110999995,29.644285714285704,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
109,90505.0,959505.0,91.11111110999994,14.128749999999997,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
110,90601.0,582893.0,91.11111110999994,35.517777777777766,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
111,90602.0,560098.0,91.11111110999995,43.25199999999999,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
112,90603.0,599954.0,91.11111110999997,22.029999999999998,Los Angeles County,0.06541852500000003,583.3999999999999,2505.3351566998504
113,90604.0,557760.0,91.11111110999994,29.37555555555556,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
114,90605.0,522703.0,91.11111110999994,32.49375000000001,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
115,90606.0,494778.0,91.11111110999994,51.333333333333336,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
116,90638.0,600507.0,91.11111110999994,25.176000000000002,Los Angeles County,0.06541852500000009,583.4000000000008,2505.3351566998504
117,90640.0,548800.0,91.11111110999992,43.389999999999965,Los Angeles County,0.0654185250000001,583.400000000001,2505.335156699848
118,90650.0,485145.0,91.11111110999992,44.895714285714284,Los Angeles County,0.0654185250000001,583.3999999999994,2505.3351566998394
119,90660.0,488136.0,91.11111110999992,45.1123076923077,Los Angeles County,0.0654185250000001,583.4000000000009,2505.33515669985
120,90670.0,504277.0,91.11111110999995,49.79000000000001,Los Angeles County,0.06541852500000005,583.3999999999997,2505.3351566998504
121,90701.0,565600.0,91.11111110999997,33.96333333333334,Los Angeles County,0.06541852500000003,583.3999999999999,2505.3351566998504
122,90703.0,729685.0,91.11111110999994,26.940909090909095,Los Angeles County,0.06541852500000009,583.4000000000008,2505.33515669985
123,90704.0,730999.0,91.11111111000001,17.05,Los Angeles County,0.065418525,583.4,2505.3351566998494
124,90706.0,517041.0,91.11111110999992,41.97722222222221,Los Angeles County,0.0654185250000001,583.4000000000003,2505.3351566998426
125,90710.0,590133.0,91.11111110999994,35.45749999999999,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
126,90712.0,577484.0,91.11111110999995,21.174285714285713,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
127,90713.0,598859.0,91.11111110999994,19.488333333333326,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
128,90715.0,546483.0,91.11111110999995,37.928,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
129,90716.0,418496.0,91.11111111,37.485,Los Angeles County,0.065418525,583.3999999999999,2505.33515669985
130,90717.0,671613.0,91.11111110999995,26.41,Los Angeles County,0.06541852500000005,583.3999999999997,2505.3351566998504
131,90723.0,427968.0,91.11111110999994,55.23818181818182,Los Angeles County,0.06541852500000009,583.4000000000008,2505.33515669985
132,90731.0,600346.0,91.11111110999992,42.543571428571425,Los Angeles County,0.0654185250000001,583.4000000000009,2505.335156699849
133,90732.0,651971.0,91.11111110999995,19.278571428571432,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
134,90744.0,462284.0,91.11111110999992,51.49714285714287,Los Angeles County,0.0654185250000001,583.4000000000009,2505.335156699849
135,90745.0,523658.0,91.11111110999994,44.205454545454536,Los Angeles County,0.06541852500000009,583.4000000000008,2505.33515669985
136,90746.0,570393.0,91.11111110999995,51.00000000000001,Los Angeles County,0.06541852500000005,583.3999999999997,2505.3351566998504
137,90755.0,527398.0,91.11111110999997,37.44666666666668,Los Angeles County,0.06541852500000003,583.3999999999999,2505.3351566998504
138,90802.0,398567.0,91.11111110999994,38.57888888888889,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
139,90803.0,939060.0,91.11111110999994,15.100000000000005,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
140,90804.0,473803.0,91.11111110999994,41.882499999999986,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
141,90805.0,467324.0,91.11111110999992,53.415789473684235,Los Angeles County,0.0654185250000001,583.4,2505.3351566998413
142,90806.0,545831.0,91.11111110999994,49.575999999999986,Los Angeles County,0.06541852500000009,583.4000000000008,2505.3351566998504
143,90807.0,636989.0,91.11111110999995,23.19285714285715,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
144,90808.0,684054.0,91.11111110999994,13.638750000000002,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
145,90810.0,473149.0,91.11111110999994,50.944,Los Angeles County,0.06541852500000009,583.4000000000008,2505.3351566998504
146,90813.0,413008.0,91.11111110999992,54.14076923076924,Los Angeles County,0.0654185250000001,583.4000000000009,2505.33515669985
147,90814.0,688200.0,91.11111110999997,20.153333333333336,Los Angeles County,0.06541852500000003,583.3999999999999,2505.3351566998504
148,90815.0,693005.0,91.11111110999994,16.619000000000003,Los Angeles County,0.06541852500000009,583.4000000000008,2505.3351566998504
149,91001.0,857563.0,91.11111110999995,17.98428571428571,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
150,91006.0,958910.0,91.11111110999995,19.741428571428575,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
151,91007.0,988448.0,91.11111110999995,16.88,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
152,91008.0,1372481.0,91.11111111000001,7.11,Los Angeles County,0.065418525,583.4,2505.3351566998494
153,91010.0,531040.0,91.11111110999995,37.00599999999999,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
154,91011.0,1520288.0,91.11111110999995,9.043999999999997,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
155,91016.0,721055.0,91.11111110999994,23.96111111111113,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
156,91020.0,767142.0,91.11111111000001,21.25,Los Angeles County,0.065418525,583.4,2505.3351566998494
157,91024.0,1026744.0,91.11111111,9.879999999999997,Los Angeles County,0.065418525,583.3999999999999,2505.33515669985
158,91030.0,1086590.0,91.11111110999995,11.539999999999996,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
159,91040.0,630682.0,91.11111110999994,25.656666666666666,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
160,91042.0,640619.0,91.11111110999994,22.70499999999999,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
161,91101.0,610074.0,91.11111110999997,24.32,Los Angeles County,0.06541852500000003,583.3999999999999,2505.3351566998504
162,91103.0,780069.0,91.11111110999995,27.602857142857136,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
163,91104.0,840056.0,91.11111110999994,21.696250000000003,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
164,91105.0,1151124.0,91.11111110999995,17.9025,Los Angeles County,0.06541852500000005,583.3999999999997,2505.3351566998504
165,91106.0,717878.0,91.11111110999995,20.43,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
166,91107.0,922942.0,91.11111110999994,19.532222222222217,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
167,91108.0,1999664.0,91.11111111,8.695,Los Angeles County,0.065418525,583.3999999999999,2505.33515669985
168,91201.0,874512.0,91.11111110999995,46.76600000000003,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
169,91202.0,855623.0,91.11111110999994,33.58166666666667,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
170,91203.0,609333.0,91.11111110999997,47.05666666666666,Los Angeles County,0.06541852500000003,583.3999999999999,2505.3351566998504
171,91204.0,652703.0,91.11111110999997,62.70999999999998,Los Angeles County,0.06541852500000003,583.3999999999999,2505.3351566998504
172,91205.0,722791.0,91.11111110999994,50.044444444444444,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
173,91206.0,844052.0,91.11111110999995,34.87857142857143,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
174,91207.0,1088657.0,91.11111111,16.349999999999998,Los Angeles County,0.065418525,583.3999999999999,2505.33515669985
175,91208.0,1039293.0,91.11111110999997,18.116666666666664,Los Angeles County,0.06541852500000003,583.3999999999999,2505.3351566998504
176,91214.0,864020.0,91.11111110999995,16.862500000000004,Los Angeles County,0.06541852500000005,583.3999999999997,2505.3351566998504
177,91301.0,857108.0,91.11111110999994,12.162499999999993,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
178,91302.0,1363627.0,91.11111110999995,11.582499999999998,Los Angeles County,0.06541852500000005,583.3999999999997,2505.3351566998504
179,91303.0,522637.0,91.11111110999994,36.75125000000001,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
180,91304.0,649842.0,91.11111110999994,26.725000000000005,Los Angeles County,0.06541852500000009,583.4000000000009,2505.33515669985
181,91306.0,576738.0,91.11111110999994,38.645999999999994,Los Angeles County,0.06541852500000009,583.4000000000008,2505.3351566998504
182,91307.0,707883.0,91.11111110999995,16.271428571428572,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
183,91311.0,648631.0,91.11111110999994,23.969999999999988,Los Angeles County,0.06541852500000009,583.4000000000008,2505.33515669985
184,91316.0,720025.0,91.11111110999994,24.640000000000008,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
185,91320.0,711447.0,89.2222222199999,14.013333333333332,Ventura County,0.013286429999999986,261.5,2504.7356023580014
186,91321.0,499492.0,91.11111110999995,25.244285714285716,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
187,91324.0,636324.0,91.11111110999994,33.653333333333336,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
188,91325.0,690763.0,91.11111110999995,29.79,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
189,91326.0,788171.0,91.11111110999994,18.195000000000004,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
190,91331.0,486246.0,91.11111110999992,46.25416666666667,Los Angeles County,0.0654185250000001,583.3999999999987,2505.3351566998413
191,91335.0,551546.0,91.11111110999992,38.396249999999995,Los Angeles County,0.0654185250000001,583.400000000001,2505.3351566998463
192,91340.0,476230.0,91.11111110999995,40.029999999999994,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
193,91342.0,521573.0,91.11111110999992,34.536666666666655,Los Angeles County,0.0654185250000001,583.3999999999994,2505.3351566998394
194,91343.0,597180.0,91.11111110999992,35.30799999999999,Los Angeles County,0.0654185250000001,583.400000000001,2505.335156699848
195,91344.0,654363.0,91.11111110999992,26.018571428571416,Los Angeles County,0.0654185250000001,583.4000000000009,2505.335156699849
196,91345.0,543404.0,91.11111110999995,29.813999999999993,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
197,91350.0,563469.0,91.11111110999994,16.248333333333328,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
198,91351.0,497918.0,91.11111110999994,25.706250000000008,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
199,91352.0,551831.0,91.11111110999992,53.15571428571428,Los Angeles County,0.0654185250000001,583.4000000000009,2505.335156699849
200,91354.0,593602.0,91.11111110999995,11.077999999999998,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
201,91355.0,564101.0,91.11111110999994,15.898000000000001,Los Angeles County,0.06541852500000009,583.4000000000008,2505.3351566998504
202,91356.0,959815.0,91.11111110999994,26.466250000000002,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
203,91360.0,689958.0,89.22222221999989,13.733000000000004,Ventura County,0.013286429999999985,261.5,2504.735602358003
204,91361.0,1060025.0,89.22222222,13.417500000000004,Ventura County,0.013286430000000002,261.5,2504.735602358
205,91362.0,828281.0,89.22222221999992,11.146250000000006,Ventura County,0.01328642999999999,261.5,2504.7356023579996
206,91364.0,915357.0,91.11111110999994,16.715000000000003,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
207,91367.0,766201.0,91.11111110999995,20.74142857142856,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
208,91377.0,823531.0,89.22222222000003,5.245,Ventura County,0.013286429999999997,261.5,2504.735602358
209,91381.0,758471.0,91.11111111,13.844999999999999,Los Angeles County,0.065418525,583.3999999999999,2505.33515669985
210,91384.0,570306.0,91.11111110999994,17.873333333333324,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
211,91387.0,553851.0,91.11111110999994,18.52,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
212,91390.0,652966.0,91.11111110999995,9.66,Los Angeles County,0.06541852500000007,583.4000000000005,2505.3351566998504
213,91401.0,782417.0,91.11111110999994,36.453999999999986,Los Angeles County,0.06541852500000009,583.4000000000008,2505.3351566998504
214,91402.0,485860.0,91.11111110999992,42.1483333333333,Los Angeles County,0.0654185250000001,583.4000000000003,2505.3351566998426
215,91403.0,1142018.0,91.11111110999995,28.252000000000002,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
216,91405.0,581989.0,91.11111110999994,50.776666666666664,Los Angeles County,0.06541852500000009,583.4000000000009,2505.33515669985
217,91406.0,600363.0,91.11111110999992,44.90133333333331,Los Angeles County,0.0654185250000001,583.400000000001,2505.335156699848
218,91411.0,739411.0,91.11111110999994,46.580000000000005,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
219,91423.0,1128197.0,91.11111110999994,21.073750000000008,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
220,91436.0,1699382.0,91.11111110999995,13.985000000000005,Los Angeles County,0.06541852500000005,583.3999999999997,2505.3351566998504
221,91501.0,856167.0,91.11111110999997,24.07666666666667,Los Angeles County,0.06541852500000003,583.3999999999999,2505.3351566998504
222,91502.0,638925.0,91.11111110999995,46.73799999999999,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
223,91504.0,829561.0,91.11111110999995,36.928,Los Angeles County,0.06541852500000006,583.4000000000001,2505.3351566998513
224,91505.0,804354.0,91.11111110999994,29.342499999999994,Los Angeles County,0.06541852500000009,583.4000000000007,2505.3351566998504
225,91506.0,838722.0,91.11111110999997,32.97,Los Angeles County,0.06541852500000003,583.3999999999999,2505.3351566998504
226,91601.0,743622.0,91.11111110999994,41.472000000000016,Los Angeles County,0.06541852500000009,583.4000000000008,2505.3351566998504
227,91602.0,900384.0,91.11111110999994,26.71166666666668,Los Angeles County,0.06541852500000007,583.4000000000003,2505.3351566998513
